,Tax_Mjoint,TaxRate_SS,TaxRate_FF,TaxRate_MM,Cns_RateSS,Cns_RateFF,Cns_RateMM,CountBars,FF_Index,MM_Index,SS_Index,TOTINDEX,lat,long
1691,1970,0.0,0.0,0.0,2.935995302,0.0,2.935995302,0,0.0,0.782356395,0.782356395,0.560749173,29.856778,-95.977311
1692,12450,2.008032129,0.963855422,1.044176707,1.653696498,1.102464332,0.551232166,0,0.457154296,0.323882135,0.781036431,0.559803097,41.775868,-87.711496
1693,4620,3.67965368,1.515151515,2.164502165,0.585765889,0.585765889,0.0,0,0.412917754,0.366897676,0.779815431,0.558927952,41.794371,-87.97286
1694,6080,3.289473684,1.480263158,1.809210526,0.833420148,0.833420148,0.0,0,0.472996519,0.306673354,0.779669873,0.558823624,41.003506,-74.001778
1695,2000,3.5,0.0,0.0,2.925292529,2.925292529,0.0,0,0.779504421,0.0,0.779504421,0.558705038,39.866356,-75.09467
1696,4550,2.857142857,2.197802198,0.659340659,1.107174491,0.830380868,0.276793623,0,0.593814334,0.185520036,0.77933437,0.558583155,40.577372,-73.988706
1697,3300,2.424242424,0.0,0.0,2.908329456,2.908329456,0.0,0,0.774984261,0.0,0.774984261,0.55546524,29.583542,-95.460693
1698,3680,1.630434783,0.0,0.0,2.907446293,2.907446293,0.0,0,0.774748924,0.0,0.774748924,0.555296564,40.736425,-73.722376
1699,2140,2.336448598,0.0,0.0,2.907379205,2.907379205,0.0,0,0.774731047,0.0,0.774731047,0.555283751,33.92128,-118.274186
1700,2410,4.564315353,1.244813278,3.319502075,0.0,0.0,0.0,0,0.211004224,0.56267793,0.773682154,0.554531963,41.020572,-73.775846
1701,4630,2.375809935,1.727861771,0.647948164,1.387883176,1.025826696,0.362056481,0,0.566236836,0.206308976,0.772545811,0.553717496,40.701475,-73.621108
1702,2650,4.528301887,1.886792453,2.641509434,0.0,0.0,0.0,0,0.319824012,0.447753617,0.767577629,0.550156582,42.360502,-71.303433
1703,1320,3.03030303,0.0,0.0,2.880460874,0.0,2.880460874,0,0.0,0.767558103,0.767558103,0.550142587,40.594095,-73.792896
1704,2050,0.0,0.0,0.0,2.869582426,0.692657827,2.176924599,0,0.184572939,0.580086379,0.764659317,0.5480649,41.646953,-87.453983
1705,15240,2.165354331,0.984251969,1.181102362,1.491495303,0.222137598,1.269357705,0,0.226030466,0.538451289,0.764481755,0.547937633,40.599148,-73.99609
1706,3770,4.50928382,3.713527851,0.795755968,0.0,0.0,0.0,0,0.62946795,0.134885989,0.764353939,0.547846022,40.46641,-74.278625
1707,3550,4.507042254,1.126760563,3.38028169,0.0,0.0,0.0,0,0.190993495,0.572980484,0.763973978,0.547573687,34.2044,-118.287527
1708,10140,3.25443787,1.282051282,1.972386588,0.796404801,0.796404801,0.0,0,0.429534772,0.334332794,0.763867566,0.547497417,33.940455,-84.609708
1709,5360,3.171641791,1.865671642,1.305970149,0.848576278,0.0,0.848576278,0,0.316243893,0.447491345,0.763735237,0.547402571,40.764191,-73.772775
1710,2840,1.76056338,0.0,0.0,2.863278454,0.0,2.863278454,0,0.0,0.762979494,0.762979494,0.546860897,40.728152,-73.785019
1711,4930,3.245436105,2.636916836,0.60851927,0.79800967,0.375533962,0.422475708,0,0.547043897,0.21572546,0.762769356,0.546710282,40.829556,-73.869336
1712,5550,1.981981982,1.441441441,0.540540541,1.582278481,0.0,1.582278481,0,0.24433402,0.513255935,0.757589955,0.542997978,42.042336,-87.788946
1713,10870,1.655933763,1.287948482,0.367985281,1.785714286,1.231527094,0.554187192,0,0.54648168,0.210050567,0.756532248,0.542239872,40.429119,-74.416287
1714,1090,0.0,0.0,0.0,2.836074872,2.836074872,0.0,0,0.75573054,0.0,0.75573054,0.541665253,41.006364,-73.942772
1715,2010,4.47761194,0.0,0.0,2.83286119,1.416430595,1.416430595,0,0.377437094,0.377437094,0.754874188,0.541051468,40.902885,-74.063457
1716,5370,3.351955307,2.420856611,0.931098696,0.689791092,0.0,0.689791092,0,0.410351479,0.34163653,0.751988009,0.538982817,30.32776,-95.516045
1717,6340,4.416403785,2.523659306,1.892744479,0.0,0.0,0.0,0,0.427777228,0.320832921,0.748610148,0.536561756,47.840783,-122.101084
1718,4240,3.066037736,0.70754717,2.358490566,0.837053571,0.0,0.837053571,0,0.119934005,0.622830173,0.742764177,0.532371692,37.686491,-122.157201
1719,6060,1.650165017,0.825082508,0.825082508,1.736385162,0.947119179,0.789265983,0,0.39223644,0.350173206,0.742409645,0.532117583,40.115569,-75.013276
1720,3900,0.0,0.0,0.0,2.771295216,1.750291715,1.021003501,0,0.466401263,0.272067403,0.738468666,0.529292911,29.935512,-95.397624
1721,10410,1.729106628,1.344860711,0.384245917,1.665741255,1.665741255,0.0,0,0.671833989,0.065132268,0.736966256,0.528216067,34.09741,-117.968269
1722,7840,2.168367347,0.637755102,1.530612245,1.38213463,0.921423087,0.460711543,0,0.353635932,0.382215147,0.735851079,0.527416771,30.027292,-90.25345
1723,6020,2.657807309,1.827242525,0.830564784,1.068376068,0.0,1.068376068,0,0.309729899,0.425477117,0.735207016,0.526955143,42.028057,-87.810967
1724,7320,1.366120219,0.0,0.0,2.748870999,2.748870999,0.0,0,0.732493272,0.0,0.732493272,0.525010083,30.664239,-97.776853
1725,4900,3.265306122,1.632653061,1.632653061,0.653238977,0.653238977,0.0,0,0.45081465,0.276745676,0.727560326,0.521474424,34.08746,-118.544232
1726,7560,2.91005291,1.851851852,1.058201058,0.878648833,0.878648833,0.0,0,0.548035417,0.179372197,0.727407614,0.521364969,38.744969,-77.23564
1727,4870,2.874743326,2.258726899,0.616016427,0.894340105,0.0,0.894340105,0,0.382869403,0.342734262,0.725603664,0.520071999,40.700587,-73.675018
1728,14670,1.704158146,1.022494888,0.681663258,1.633986928,0.408496732,1.225490196,0,0.282172126,0.442103601,0.724275727,0.519120208,40.618779,-73.984826
1729,8030,2.366127024,0.871731009,1.494396015,1.211768698,1.211768698,0.0,0,0.470664987,0.253310177,0.723975164,0.518904781,25.940565,-80.31818
1730,3300,4.242424242,2.424242424,1.818181818,0.0,0.0,0.0,0,0.410925397,0.308194048,0.719119445,0.515424475,39.997882,-75.274178
1731,4450,2.921348315,1.573033708,1.348314607,0.828991,0.828991,0.0,0,0.487541514,0.228548395,0.716089909,0.513253073,42.069786,-88.016221
1732,8160,3.18627451,2.696078431,0.490196078,0.649456081,0.649456081,0.0,0,0.630064373,0.083091532,0.713155905,0.511150144,40.720115,-73.558861
1733,4850,2.886597938,2.06185567,0.824742268,0.839118163,0.839118163,0.0,0,0.573098716,0.139799362,0.712898078,0.510965347,41.747932,-87.714795
1734,2600,3.076923077,0.0,0.0,2.631578947,2.631578947,0.0,0,0.70123839,0.0,0.70123839,0.502608337,45.772037,-122.96941
1735,3290,1.215805471,0.0,0.0,2.630590004,0.0,2.630590004,0,0.0,0.700974866,0.700974866,0.502419458,42.092234,-87.837445
1736,8020,3.366583541,1.496259352,1.87032419,0.487646294,0.216731686,0.270914608,0,0.311378645,0.389223306,0.70060195,0.502152173,33.979248,-118.217438
1737,3390,4.12979351,3.244837758,0.884955752,0.0,0.0,0.0,0,0.550021826,0.150005953,0.700027779,0.501740639,33.793809,-118.31717
1738,4490,2.89532294,2.227171492,0.668151448,0.783835569,0.0,0.783835569,0,0.377520549,0.32212529,0.699645839,0.501466886,40.763365,-73.872374
1739,3610,2.216066482,0.0,0.0,2.624258647,1.102188632,1.522070015,0,0.293700853,0.405586892,0.699287745,0.501210225,33.74033,-84.108844
1740,4860,3.497942387,1.851851852,1.646090535,0.398883127,0.398883127,0.0,0,0.420191967,0.279023418,0.699215385,0.501158361,38.95095,-77.229544
1741,6310,0.792393027,0.0,0.0,2.623959464,0.0,2.623959464,0,0.0,0.699208022,0.699208022,0.501153083,40.531346,-74.219857
1742,9200,0.97826087,0.0,0.0,2.611504364,1.374475981,1.237028383,0,0.366257423,0.329631681,0.695889104,0.498774269,42.075201,-87.821026
1743,4630,4.103671706,1.943844492,2.159827214,0.0,0.0,0.0,0,0.329494717,0.366105241,0.695599957,0.498567025,40.15681,-75.279393
1744,10320,0.872093023,0.0,0.0,2.60486241,1.001870158,1.602992252,0,0.26696893,0.427150288,0.694119219,0.497505715,40.282353,-74.346564
1745,2270,2.202643172,0.0,0.0,2.590114397,1.079214332,1.510900065,0,0.287578878,0.402610429,0.690189307,0.494688974,40.854705,-74.019926
1746,1390,3.597122302,0.0,0.0,2.585888437,2.585888437,0.0,0,0.689063213,0.0,0.689063213,0.493881854,39.906248,-75.324733
1747,6190,4.038772213,2.100161551,1.938610662,0.0,0.0,0.0,0,0.35599151,0.328607547,0.684599057,0.490682197,34.128284,-118.047732
1748,6650,2.706766917,1.353383459,1.353383459,0.83465487,0.0,0.83465487,0,0.2294076,0.451818574,0.681226174,0.488264703,42.05087,-88.116615
1749,3990,1.503759398,0.0,0.0,2.552843868,2.552843868,0.0,0,0.680257807,0.0,0.680257807,0.487570633,40.715606,-73.768471
1750,10350,2.512077295,2.125603865,0.38647343,0.949715085,0.949715085,0.0,0,0.61337529,0.065509846,0.678885136,0.486586779,40.768208,-73.827403
1751,2630,1.520912548,0.0,0.0,2.544031311,2.544031311,0.0,0,0.67790952,0.0,0.67790952,0.485887512,40.509183,-74.237785
1752,450,8.888888889,0.0,0.0,2.542218994,2.542218994,0.0,0,0.677426591,0.0,0.677426591,0.485541376,41.776382,-87.639572
1753,21360,1.217228464,0.608614232,0.608614232,1.755823481,0.0,1.755823481,0,0.103164206,0.571039522,0.674203728,0.483231408,29.566996,-95.636016
1754,2360,2.966101695,0.0,0.0,2.524721229,0.0,2.524721229,0,0.0,0.672763951,0.672763951,0.482199457,38.671168,-76.805304
1755,11360,2.112676056,1.408450704,0.704225352,1.180674227,1.180674227,0.0,0,0.553356824,0.119370934,0.672727758,0.482173516,40.60508,-73.911721
1756,3560,1.966292135,0.0,0.0,2.510460251,1.673640167,0.836820084,0,0.44597588,0.22298794,0.66896382,0.479475736,40.157452,-75.124753
1757,2330,1.716738197,0.0,0.0,2.5,1.136363636,1.363636364,0,0.302807487,0.363368984,0.666176471,0.477477921,40.527412,-74.315892
1758,5530,0.0,0.0,0.0,2.49956904,1.637648681,0.861920359,0,0.436385207,0.229676425,0.666061632,0.477395611,29.8634,-95.341409
1759,2170,2.304147465,0.0,0.0,2.498750625,0.0,2.498750625,0,0.0,0.665843549,0.665843549,0.477239301,40.829316,-74.01736
1760,0,0.0,0.0,0.0,2.485501243,2.485501243,0.0,0,0.662312978,0.0,0.662312978,0.474708786,39.952558,-75.120999
1761,800,6.25,0.0,0.0,2.481389578,0.0,2.481389578,0,0.0,0.661217341,0.661217341,0.473923494,29.933532,-89.92195
1762,6410,3.900156006,2.652106084,1.248049922,0.0,0.0,0.0,0,0.44954982,0.211552857,0.661102677,0.47384131,38.774493,-77.232029
1763,1550,0.0,0.0,0.0,2.475474466,2.475474466,0.0,0,0.659641137,0.0,0.659641137,0.47279376,41.610343,-87.653395
1764,3870,3.875968992,2.583979328,1.291989664,0.0,0.0,0.0,0,0.438001877,0.219000939,0.657002816,0.470902759,30.233845,-95.495681
1765,5170,3.868471954,1.160541586,2.707930368,0.0,0.0,0.0,0,0.196719605,0.459012412,0.655732017,0.469991922,29.712099,-95.480935
1766,5520,2.717391304,2.173913043,0.543478261,0.725764645,0.725764645,0.0,0,0.561887815,0.092123221,0.654011036,0.46875842,29.932872,-95.057187
1767,7030,1.706970128,1.280227596,0.426742532,1.363498637,1.363498637,0.0,0,0.580339473,0.07233573,0.652675202,0.467800969,40.856413,-74.12694
1768,8420,2.137767221,0.950118765,1.187648456,1.076889942,1.076889942,0.0,0,0.448011018,0.201314402,0.64932542,0.465400033,30.178248,-95.50096
1769,2670,1.498127341,0.0,0.0,2.425944842,1.659856997,0.766087845,0,0.44230307,0.204139879,0.646442949,0.463334039,33.912246,-118.236773
1770,2350,0.0,0.0,0.0,2.417405318,1.074402364,1.343002955,0,0.28629663,0.357870787,0.644167417,0.461703066,41.597379,-87.59915
1771,1430,0.0,0.0,0.0,2.415458937,2.415458937,0.0,0,0.643648764,0.0,0.643648764,0.461331324,41.563453,-87.725409
1772,850,0.0,0.0,0.0,2.409638554,2.409638554,0.0,0,0.642097803,0.0,0.642097803,0.460219682,40.908584,-73.821652
1773,1040,0.0,0.0,0.0,2.406325198,0.0,2.406325198,0,0.0,0.641214891,0.641214891,0.459586861,29.976027,-90.315015
1774,4930,2.434077079,0.811359026,1.622718053,0.851892418,0.0,0.851892418,0,0.137530812,0.502065899,0.639596711,0.45842704,45.220824,-122.66828
1775,1460,4.794520548,0.0,0.0,2.396548969,1.757469244,0.639079725,0,0.468313863,0.17029595,0.638609814,0.457719687,29.991693,-90.258179
1776,8400,1.071428571,0.0,0.0,2.394715111,2.394715111,0.0,0,0.638121144,0.0,0.638121144,0.457369437,30.194968,-95.54819
1777,10030,1.794616152,1.49551346,0.299102692,1.242544732,1.242544732,0.0,0,0.584601216,0.050699918,0.635301135,0.455348212,42.167231,-87.964063
1778,4540,3.744493392,0.881057269,2.863436123,0.0,0.0,0.0,0,0.149345133,0.485371684,0.634716817,0.454929406,41.037605,-73.624339
1779,5920,1.858108108,1.182432432,0.675675676,1.191143498,0.0,1.191143498,0,0.200430251,0.43193628,0.632366531,0.453244853,33.779284,-118.261723
1780,3170,1.892744479,0.0,0.0,2.372291634,0.0,2.372291634,0,0.0,0.632145947,0.632145947,0.45308675,41.938755,-87.884263
1781,4030,3.722084367,1.985111663,1.736972705,0.0,0.0,0.0,0,0.33648978,0.294428557,0.630918337,0.452206868,30.377889,-97.895023
1782,3250,3.076923077,2.153846154,0.923076923,0.405219224,0.405219224,0.0,0,0.473070416,0.156467747,0.629538163,0.451217637,40.671659,-73.752568
1783,2900,2.068965517,0.0,0.0,2.351834431,0.78394481,1.567889621,0,0.208898235,0.417796469,0.626694704,0.449179605,33.987729,-118.186597
1784,7040,3.693181818,1.988636364,1.704545455,0.0,0.0,0.0,0,0.33708724,0.28893192,0.62601916,0.448695413,34.023728,-118.156275
1785,0,0.0,0.0,0.0,2.336448598,0.0,2.336448598,0,0.0,0.622594832,0.622594832,0.446241047,34.029036,-118.23787
1786,5730,2.792321117,1.570680628,1.221640489,0.555511467,0.476152686,0.079358781,0,0.393121618,0.228223061,0.621344679,0.445345008,40.878256,-74.144073
1787,2140,1.869158879,0.0,0.0,2.326122354,2.326122354,0.0,0,0.619843192,0.0,0.619843192,0.444268826,41.958125,-87.868886
1788,2200,4.090909091,0.0,0.0,2.310951342,2.310951342,0.0,0,0.615800563,0.0,0.615800563,0.441371296,33.83901,-84.628247
1789,4780,1.673640167,0.0,0.0,2.288742998,1.505751973,0.782991026,0,0.401238614,0.208644079,0.609882693,0.437129699,34.002719,-118.287487
1790,3070,3.583061889,0.977198697,2.605863192,0.0,0.0,0.0,0,0.165641752,0.441711339,0.607353091,0.435316622,25.763458,-80.312667
1791,9750,2.769230769,1.948717949,0.820512821,0.512952039,0.512952039,0.0,0,0.467007432,0.139082442,0.606089874,0.434411219,40.514658,-74.393104
1792,3360,3.571428571,2.678571429,0.892857143,0.0,0.0,0.0,0,0.454035874,0.151345291,0.605381166,0.433903257,40.513105,-74.344075
1793,4200,3.571428571,2.380952381,1.19047619,0.0,0.0,0.0,0,0.403587444,0.201793722,0.605381166,0.433903257,40.78485,-73.841279
1794,6190,3.554119548,1.777059774,1.777059774,0.0,0.0,0.0,0,0.301223585,0.301223585,0.60244717,0.431800333,47.586092,-122.037436
1795,4730,1.691331924,0.0,0.0,2.250562641,2.250562641,0.0,0,0.599708751,0.0,0.599708751,0.429837588,42.106708,-87.756292
1796,3680,3.532608696,0.815217391,2.717391304,0.0,0.0,0.0,0,0.138184831,0.460616104,0.598800936,0.429186917,40.444335,-74.356884
1797,2310,2.597402597,0.0,0.0,2.240325866,2.240325866,0.0,0,0.596980951,0.0,0.596980951,0.427882454,40.665266,-74.266708
1798,2400,0.0,0.0,0.0,2.231004589,0.0,2.231004589,0,0.0,0.594497105,0.594497105,0.426102173,40.825867,-73.892942
1799,1700,2.352941176,0.0,0.0,2.227998515,2.227998515,0.0,0,0.593696075,0.0,0.593696075,0.425528039,40.11388,-75.185031
1800,2860,3.496503497,2.447552448,1.048951049,0.0,0.0,0.0,0,0.414876603,0.177804259,0.592680862,0.424800391,41.831794,-87.873995
1801,4750,0.0,0.0,0.0,2.223148534,2.223148534,0.0,0,0.592403698,0.0,0.592403698,0.424601736,39.972605,-75.360258
1802,3110,2.250803859,0.0,0.0,2.217646127,0.633613179,1.584032948,0,0.168839277,0.422098191,0.590937468,0.423550824,30.579327,-97.388622
1803,6700,1.492537313,1.044776119,0.447761194,1.255380201,0.0,1.255380201,0,0.17709658,0.410420435,0.587517015,0.421099235,39.962027,-104.807809
1804,1820,4.395604396,0.0,0.0,2.202036884,0.0,2.202036884,0,0.0,0.586778064,0.586778064,0.420569597,39.731894,-75.133534
1805,2490,2.008032129,0.0,0.0,2.183704108,2.183704108,0.0,0,0.581892918,0.0,0.581892918,0.417068199,33.939766,-118.331085
1806,5950,2.18487395,1.512605042,0.672268908,0.783085356,0.783085356,0.0,0,0.465065945,0.113954102,0.579020046,0.415009085,41.994855,-87.813003
1807,730,6.849315068,0.0,0.0,2.17037439,2.17037439,0.0,0,0.57834094,0.0,0.57834094,0.41452234,38.942368,-76.92591
1808,2260,1.769911504,0.0,0.0,2.166377816,2.166377816,0.0,0,0.577275971,0.0,0.577275971,0.41375903,29.661032,-95.229784
1809,4280,2.102803738,0.0,0.0,2.164179104,1.492537313,0.671641791,0,0.397717296,0.178972783,0.576690079,0.413339095,29.868864,-90.064875
1810,4140,2.415458937,1.690821256,0.724637681,0.608436993,0.0,0.608436993,0,0.286605576,0.284961525,0.571567101,0.409667232,25.833202,-80.27872
1811,7170,1.255230126,0.0,0.0,2.124782693,0.0,2.124782693,0,0.0,0.566192094,0.566192094,0.405814729,29.945205,-95.259778
1812,1800,0.0,0.0,0.0,2.115954295,2.115954295,0.0,0,0.563839586,0.0,0.563839586,0.404128583,40.637176,-73.691976
1813,5560,2.517985612,1.978417266,0.539568345,0.512137663,0.512137663,0.0,0,0.471824659,0.091460464,0.563285122,0.403731174,29.573552,-95.130613
1814,1200,5.833333333,0.0,0.0,2.108814846,2.108814846,0.0,0,0.561937133,0.0,0.561937133,0.402765011,40.007406,-75.315837
1815,3120,2.884615385,0.0,0.0,2.100061767,2.100061767,0.0,0,0.559604694,0.0,0.559604694,0.40109325,30.297957,-89.840688
1816,5590,0.894454383,0.0,0.0,2.089579359,0.817661488,1.27191787,0,0.217882738,0.338928703,0.556811441,0.399091203,40.868607,-73.848133
1817,1440,4.166666667,0.0,0.0,2.071383047,1.274697259,0.796685787,0,0.339669329,0.21229333,0.551962659,0.395615868,29.913421,-90.053201
1818,8110,0.863131936,0.0,0.0,2.06542741,0.599640216,1.465787194,0,0.159786481,0.390589176,0.550375657,0.394478394,29.772179,-95.514203
1819,1200,0.0,0.0,0.0,2.064249774,0.0,2.064249774,0,0.0,0.550061852,0.550061852,0.394253476,41.629149,-87.59882
1820,4780,1.882845188,0.0,0.0,2.062079444,2.062079444,0.0,0,0.549483523,0.0,0.549483523,0.393838962,41.950022,-88.091865
1821,1320,6.060606061,0.0,0.0,2.06185567,0.0,2.06185567,0,0.0,0.549423893,0.549423893,0.393796223,29.940066,-97.568294
1822,6800,3.235294118,2.058823529,1.176470588,0.0,0.0,0.0,0,0.348984437,0.199419678,0.548404115,0.393065303,41.761302,-88.013394
1823,6990,2.145922747,1.716738197,0.429184549,0.689074343,0.612510528,0.076563816,0,0.454214713,0.093151673,0.547366386,0.392321517,41.930516,-88.016937
1824,5300,2.452830189,0.943396226,1.509433962,0.491189292,0.0,0.491189292,0,0.159912006,0.386746709,0.546658715,0.391814299,33.964131,-118.272783
1825,1700,2.941176471,0.0,0.0,2.03962704,0.582750583,1.456876457,0,0.155285891,0.388214726,0.543500617,0.389550751,33.878432,-118.284104
1826,1450,2.75862069,0.0,0.0,2.033553635,0.0,2.033553635,0,0.0,0.541882233,0.541882233,0.388390784,40.146444,-75.161987
1827,4430,3.16027088,1.354401806,1.805869074,0.0,0.0,0.0,0,0.229580216,0.306106955,0.535687172,0.383950512,40.793409,-73.688549
1828,5370,1.303538175,0.0,0.0,2.002156168,2.002156168,0.0,0,0.533515732,0.0,0.533515732,0.382394145,30.306163,-95.68639
1829,7970,2.760351317,2.007528231,0.752823087,0.232486051,0.0,0.232486051,0,0.340289539,0.189559272,0.52984881,0.379765902,29.482678,-95.680186
1830,1990,0.0,0.0,0.0,1.986097319,0.0,1.986097319,0,0.0,0.529236521,0.529236521,0.379327047,33.476407,-84.589709
1831,11200,2.142857143,0.892857143,1.25,0.621632822,0.290095317,0.331537505,0,0.228647161,0.300228402,0.528875563,0.379068333,41.810166,-87.713252
1832,1370,4.379562044,0.0,0.0,1.975417032,0.987708516,0.987708516,0,0.263195269,0.263195269,0.526390539,0.377287207,25.813175,-80.205808
1833,5600,2.142857143,1.607142857,0.535714286,0.610438498,0.0,0.610438498,0,0.272421525,0.253471081,0.525892605,0.376930316,30.054493,-94.92209
1834,1740,4.597701149,0.0,0.0,1.955489338,0.37247416,1.583015178,0,0.099253408,0.421826986,0.521080394,0.373481193,40.741817,-74.230334
1835,5620,1.957295374,0.889679715,1.067615658,0.703871292,0.0,0.703871292,0,0.150806696,0.368529033,0.519335729,0.372230715,40.666066,-73.638409
1836,3280,3.048780488,1.829268293,1.219512195,0.0,0.0,0.0,0,0.31007328,0.20671552,0.5167888,0.370405219,29.647916,-95.18978
1837,6150,2.113821138,0.81300813,1.300813008,0.593736084,0.593736084,0.0,0,0.29602355,0.220496555,0.516520105,0.370212634,40.673583,-73.81773
1838,3090,1.294498382,0.0,0.0,1.937150237,1.937150237,0.0,0,0.516193563,0.0,0.516193563,0.369978587,34.122671,-118.112911
1839,2730,1.831501832,0.0,0.0,1.897983393,1.897983393,0.0,0,0.505756751,0.0,0.505756751,0.362498065,39.982211,-104.737094
1840,2840,0.0,0.0,0.0,1.891789633,1.891789633,0.0,0,0.504106296,0.0,0.504106296,0.361315112,29.362409,-95.087396
1841,6180,1.779935275,0.647249191,1.132686084,0.739007267,0.739007267,0.0,0,0.306636793,0.19199791,0.498634703,0.357393381,40.828288,-73.505922
1842,4080,2.941176471,2.205882353,0.735294118,0.0,0.0,0.0,0,0.373911897,0.124637299,0.498549195,0.357332094,33.955729,-118.118346
1843,2420,0.0,0.0,0.0,1.862445124,0.0,1.862445124,0,0.0,0.496286848,0.496286848,0.35571057,41.502184,-87.748201
1844,4550,1.538461538,0.0,0.0,1.861585633,1.861585633,0.0,0,0.496057819,0.0,0.496057819,0.355546415,29.785907,-95.117207
1845,1600,2.5,0.0,0.0,1.851198872,0.440761636,1.410437236,0,0.117450012,0.37584004,0.493290052,0.353562635,40.056002,-75.159048
1846,4820,2.904564315,1.659751037,1.244813278,0.0,0.0,0.0,0,0.281338965,0.211004224,0.492343189,0.352883976,34.050965,-118.114394
1847,4820,1.659751037,0.0,0.0,1.842664777,1.842664777,0.0,0,0.491015967,0.0,0.491015967,0.351932698,40.248821,-75.143522
1848,4620,1.948051948,0.0,0.0,1.841359773,1.841359773,0.0,0,0.490668222,0.0,0.490668222,0.351683454,34.506627,-118.699048
1849,1930,2.07253886,0.0,0.0,1.840490798,0.0,1.840490798,0,0.0,0.490436665,0.490436665,0.351517488,41.753401,-87.826941
1850,5060,2.173913043,0.592885375,1.581027668,0.445831476,0.0,0.445831476,0,0.100498059,0.3867958,0.487293859,0.3492649,40.922334,-73.998001
1851,1890,0.0,0.0,0.0,1.825601375,0.0,1.825601375,0,0.0,0.486469072,0.486469072,0.348673739,33.783542,-84.588106
1852,5440,2.573529412,1.838235294,0.735294118,0.187283454,0.187283454,0.0,0,0.361498779,0.124637299,0.486136078,0.348435068,33.490464,-84.485997
1853,4750,1.684210526,0.0,0.0,1.823708207,0.810536981,1.013171226,0,0.215984266,0.269980333,0.485964599,0.348312161,30.231091,-89.716936
1854,6720,1.636904762,1.041666667,0.595238095,0.747463962,0.747463962,0.0,0,0.375746668,0.100896861,0.476643529,0.341631341,40.726854,-73.637009
1855,6760,2.810650888,1.331360947,1.479289941,0.0,0.0,0.0,0,0.225674636,0.250749595,0.476424231,0.341474161,34.236302,-118.249185
1856,4410,1.587301587,0.0,0.0,1.783590963,0.0,1.783590963,0,0.0,0.475274533,0.475274533,0.340650122,29.645646,-95.140307
1857,2360,3.813559322,0.0,0.0,1.77484787,1.77484787,0.0,0,0.472944756,0.0,0.472944756,0.338980268,41.894875,-87.819064
1858,1120,0.0,0.0,0.0,1.774229319,1.774229319,0.0,0,0.47277993,0.0,0.47277993,0.33886213,30.02365,-89.977867
1859,1340,2.985074627,0.0,0.0,1.773049645,1.773049645,0.0,0,0.472465582,0.0,0.472465582,0.338636823,40.590692,-73.809749
1860,3440,1.162790698,0.0,0.0,1.744059298,0.0,1.744059298,0,0.0,0.464740507,0.464740507,0.333099923,38.733509,-77.061076
1861,2170,2.304147465,0.0,0.0,1.741401828,0.0,1.741401828,0,0.0,0.46403237,0.46403237,0.33259237,40.853084,-74.106323
1862,2460,2.845528455,0.0,0.0,1.724881414,1.293661061,0.431220354,0,0.344722624,0.114907541,0.459630165,0.329437116,33.933565,-118.062611
1863,8370,1.911589008,1.314217443,0.597371565,0.497141437,0.497141437,0.0,0,0.355242268,0.101258498,0.456500766,0.327194139,29.380858,-95.241857
1864,1900,4.736842105,0.0,0.0,1.709819248,1.709819248,0.0,0,0.455616541,0.0,0.455616541,0.326560376,40.960533,-73.822732
1865,1170,4.273504274,0.0,0.0,1.704822211,0.974184121,0.730638091,0,0.259591416,0.194693562,0.454284978,0.325605986,39.848281,-75.377981
1866,1480,0.0,0.0,0.0,1.687763713,0.0,1.687763713,0,0.0,0.449739389,0.449739389,0.322347963,41.663809,-87.56147
1867,4350,2.068965517,0.0,0.0,1.675485009,0.881834215,0.793650794,0,0.234982882,0.211484594,0.446467476,0.320002839,29.999416,-90.134065
1868,550,0.0,0.0,0.0,1.660669803,1.660669803,0.0,0,0.442519659,0.0,0.442519659,0.317173266,40.810549,-73.884367
1869,1790,0.0,0.0,0.0,1.660577881,1.660577881,0.0,0,0.442495165,0.0,0.442495165,0.317155709,40.694021,-73.736216
1870,2880,1.736111111,0.0,0.0,1.645296721,1.645296721,0.0,0,0.438423185,0.0,0.438423185,0.314237143,25.812043,-80.238614
1871,12450,1.606425703,1.204819277,0.401606426,0.617463315,0.399535086,0.217928229,0,0.310689321,0.126146454,0.436835775,0.313099376,40.597139,-73.973428
1872,18130,2.095973525,0.496414782,1.599558742,0.292461797,0.0,0.292461797,0,0.084145645,0.349068433,0.433214078,0.310503547,40.751452,-73.821031
1873,3030,2.97029703,0.0,0.0,1.582487142,0.0,1.582487142,0,0.0,0.42168628,0.42168628,0.302241068,39.82883,-75.435069
1874,14840,2.021563342,1.010781671,1.010781671,0.296296296,0.296296296,0.0,0,0.250288541,0.171334292,0.421622833,0.302195593,29.529038,-95.523532
1875,2540,1.968503937,0.0,0.0,1.57480315,1.57480315,0.0,0,0.419638722,0.0,0.419638722,0.300773493,40.225413,-74.992957
1876,7370,2.442333786,1.628222524,0.814111262,0.0,0.0,0.0,0,0.27599467,0.137997335,0.413992005,0.296726244,40.651288,-73.514726
1877,6190,0.969305331,0.0,0.0,1.55234657,0.866425993,0.685920578,0,0.230877044,0.18277766,0.413654704,0.296484485,41.718197,-87.552739
1878,7010,2.42510699,1.569186876,0.855920114,0.0,0.0,0.0,0,0.265987731,0.145084217,0.411071947,0.29463331,40.730145,-73.82703
